ticker,date,open,high,low,close,volume,dividends,stock_splits
FIHO12.MX,2021-02-04,5.225644292772485,5.311154980721497,5.168637318490197,5.254148006439209,168924.0,0.0,0.0
FIHO12.MX,2021-02-05,5.368162087076735,5.406166737533289,5.27315046093535,5.358660697937012,37617.0,0.0,0.0
FIHO12.MX,2021-02-08,5.4156670299698755,5.4156670299698755,5.263648446211066,5.3301568031311035,151058.0,0.0,0.0
FIHO12.MX,2021-02-09,5.320655345916748,5.339657668639442,5.311154411080956,5.320655345916748,1328250.0,0.0,0.0
FIHO12.MX,2021-02-10,5.339657668639442,5.415666959530221,5.320655345916748,5.320655345916748,41804.0,0.0,0.0
FIHO12.MX,2021-02-11,5.396664822639675,5.406166210853755,5.320655529131544,5.349159240722656,44939.0,0.0,0.0
FIHO12.MX,2021-02-12,5.36816137924904,5.36816137924904,5.225643732303274,5.320655345916748,775477.0,0.0,0.0
FIHO12.MX,2021-02-15,5.320655345916748,5.415666959530221,5.320655345916748,5.320655345916748,340310.0,0.0,0.0
FIHO12.MX,2021-02-16,5.320656114952657,5.368162155151367,5.320656114952657,5.368162155151367,525121.0,0.0,0.0
FIHO12.MX,2021-02-17,5.27314983422155,5.368161449070806,5.27314983422155,5.3301568031311035,574843.0,0.0,0.0
FIHO12.MX,2021-02-18,5.358660061060322,5.368161449070806,5.320655415120619,5.3301568031311035,263211.0,0.0,0.0
FIHO12.MX,2021-02-19,5.3301568031311035,5.368161449070806,5.225643800271364,5.3301568031311035,629186.0,0.0,0.0
FIHO12.MX,2021-02-22,5.330156878629689,5.510679175925827,5.225643874289583,5.501177787780762,19528305.0,0.0,0.0
FIHO12.MX,2021-02-23,5.453672324078397,5.453672324078397,5.225644421339072,5.358660697937012,4671034.0,0.0,0.0
FIHO12.MX,2021-02-24,5.273150262520333,5.301653522764659,5.225644224711584,5.2446465492248535,88092.0,0.0,0.0
FIHO12.MX,2021-02-25,5.244646504497688,5.311154866252512,5.225644180146475,5.235145568847656,215758.0,0.0,0.0
FIHO12.MX,2021-02-26,5.311154972758552,5.50117822008128,5.225644284937746,5.491677284240723,276904.0,0.0,0.0
FIHO12.MX,2021-03-01,5.472674823143093,5.596189704299605,5.273150191900304,5.548684120178223,479930.0,0.0,0.0
FIHO12.MX,2021-03-02,5.548684329966474,5.615192240861213,5.339658302165729,5.425168991088867,185343.0,0.0,0.0
FIHO12.MX,2021-03-03,5.425168672951648,5.510679356860355,5.368161701362889,5.453671932220459,81840.0,0.0,0.0
FIHO12.MX,2021-03-04,5.453671978332153,5.605691023571994,5.415667330284978,5.539182662963867,94090.0,0.0,0.0
FIHO12.MX,2021-03-05,5.558184920102849,5.605690956115723,5.453671912705208,5.605690956115723,36298.0,0.0,0.0
FIHO12.MX,2021-03-08,5.700702174095131,5.795713786386496,5.634193818965624,5.776711463928223,455381.0,0.0,0.0
FIHO12.MX,2021-03-09,5.776711463928223,5.795713786386496,5.624692884262039,5.776711463928223,372942.0,0.0,0.0
FIHO12.MX,2021-03-10,5.75770914146995,5.776711463928223,5.700702174095131,5.776711463928223,38188.0,0.0,0.0
FIHO12.MX,2021-03-11,5.757709210587449,5.795713855960215,5.7292059530834285,5.786212921142578,219224.0,0.0,0.0
FIHO12.MX,2021-03-12,5.805215854913161,5.890726089477539,5.805215854913161,5.890726089477539,364243.0,0.0,0.0
FIHO12.MX,2021-03-16,5.938231431349095,5.947732819103783,5.748208206766365,5.776711463928223,97213.0,0.0,0.0
FIHO12.MX,2021-03-17,5.814716996191662,5.881225361470587,5.805216060038201,5.8432207107543945,522916.0,0.0,0.0
FIHO12.MX,2021-03-18,5.843220529627667,5.843220529627667,5.653196828885836,5.814716815948486,90798.0,0.0,0.0
FIHO12.MX,2021-03-19,5.795714217848498,5.8337188655943,5.567686331373684,5.691201210021973,301428.0,0.0,0.0
FIHO12.MX,2021-03-22,5.65319685405238,5.7482089313718445,5.634194529198719,5.738707542419434,101443.0,0.0,0.0
FIHO12.MX,2021-03-23,5.700702780348764,5.795714402744347,5.643695806911415,5.719705104827881,313252.0,0.0,0.0
FIHO12.MX,2021-03-24,5.795714588874115,5.795714588874115,5.605691337980341,5.672199249267578,26006.0,0.0,0.0
FIHO12.MX,2021-03-25,5.605690956115723,5.653196539077461,5.577187243897772,5.605690956115723,47148.0,0.0,0.0
FIHO12.MX,2021-03-26,5.605690557449555,5.605690557449555,5.463172912597656,5.463172912597656,41248.0,0.0,0.0
FIHO12.MX,2021-03-29,5.52018011101977,5.662697761837892,5.463173141302746,5.501177787780762,69255.0,0.0,0.0
FIHO12.MX,2021-03-30,5.586688909567094,5.605691234305031,5.406166598031123,5.415667533874512,109745.0,0.0,0.0
FIHO12.MX,2021-03-31,5.425169099825094,5.8432207107543945,5.425169099825094,5.8432207107543945,380346.0,0.0,0.0
FIHO12.MX,2021-04-05,5.795713786386496,5.89072539867786,5.700702174095131,5.776711463928223,468087.0,0.0,0.0
FIHO12.MX,2021-04-06,5.73870749786973,5.795714471988165,5.710204237336091,5.729206562042236,53067.0,0.0,0.0
FIHO12.MX,2021-04-07,5.729206746300729,5.795714658385637,5.615192341345854,5.681700706481934,233886.0,0.0,0.0
FIHO12.MX,2021-04-08,5.700702780348764,5.795714402744347,5.653196742625397,5.719705104827881,108812.0,0.0,0.0
FIHO12.MX,2021-04-09,5.748208275769811,5.795713855960215,5.710203630397045,5.786212921142578,30779.0,0.0,0.0
FIHO12.MX,2021-04-12,5.786213169802631,5.824217816808631,5.700702487513566,5.748208522796631,85776.0,0.0,0.0
FIHO12.MX,2021-04-13,5.77671196364463,5.77671196364463,5.700702667236328,5.700702667236328,56686.0,0.0,0.0
FIHO12.MX,2021-04-14,5.776711893975597,5.776711893975597,5.653196562276171,5.691201210021973,45570.0,0.0,0.0
FIHO12.MX,2021-04-15,5.700702690424755,5.767211051578123,5.624693393707275,5.624693393707275,98383.0,0.0,0.0
FIHO12.MX,2021-04-16,5.624693506737599,5.691201416176323,5.624693506737599,5.643695831298828,45871.0,0.0,0.0
FIHO12.MX,2021-04-19,5.691201574356956,5.7007029634272275,5.605691337980341,5.672199249267578,96904.0,0.0,0.0
FIHO12.MX,2021-04-20,5.681700779318764,5.70070310487965,5.605691477075225,5.615192413330078,34048.0,0.0,0.0
FIHO12.MX,2021-04-21,5.6151920984945365,5.643695811763291,5.463173502530914,5.482175827026367,89943.0,0.0,0.0
FIHO12.MX,2021-04-22,5.3681619812474715,5.833719166687736,5.216142929367026,5.738707542419434,414942.0,0.0,0.0
FIHO12.MX,2021-04-23,5.700702598483993,5.710203986946012,5.510679359754981,5.691201210021973,457113.0,0.0,0.0
FIHO12.MX,2021-04-26,5.691201441440488,5.700702830288858,5.415667507553953,5.567686557769775,505500.0,0.0,0.0
FIHO12.MX,2021-04-27,5.567686145642852,5.61519172721481,5.463173141302746,5.501177787780762,47007.0,0.0,0.0
FIHO12.MX,2021-04-28,5.50117822008128,5.539182869545826,5.415667532260473,5.491677284240723,94649.0,0.0,0.0
FIHO12.MX,2021-04-29,5.491676622788478,5.691200781919811,5.463172912597656,5.463172912597656,152750.0,0.0,0.0
FIHO12.MX,2021-04-30,5.501178404791331,5.501178404791331,5.415667714099378,5.44417142868042,18860.0,0.0,0.0
FIHO12.MX,2021-05-03,5.444170590154143,5.4726743003449645,5.377662235076296,5.463172912597656,216507.0,0.0,0.0
FIHO12.MX,2021-05-04,5.472674961139478,5.472674961139478,5.37766288439864,5.415667533874512,232084.0,0.0,0.0
FIHO12.MX,2021-05-05,5.43466939256663,5.700702369135444,5.43466939256663,5.653196334838867,84439.0,0.0,0.0
FIHO12.MX,2021-05-06,5.653197064451848,5.653197064451848,5.54868450039257,5.615192413330078,156187.0,0.0,0.0
FIHO12.MX,2021-05-07,5.653196677075952,5.653196677075952,5.539182731523257,5.548684120178223,39034.0,0.0,0.0
FIHO12.MX,2021-05-10,5.605690862381007,5.605690862381007,5.4156671745580995,5.510679244995117,74425.0,0.0,0.0
FIHO12.MX,2021-05-11,5.510680099032273,5.691201973516915,5.463174056451347,5.577188014984131,265246.0,0.0,0.0
FIHO12.MX,2021-05-12,5.55818538090224,5.605691420853586,5.415667714099378,5.44417142868042,200392.0,0.0,0.0
FIHO12.MX,2021-05-13,5.434669927051902,5.463173641043336,5.4156676020746675,5.425168991088867,232006.0,0.0,0.0
FIHO12.MX,2021-05-14,5.4156676020746675,5.501178290997806,5.4156676020746675,5.425168991088867,37500.0,0.0,0.0
FIHO12.MX,2021-05-17,5.4346699714660645,5.5296820501798765,5.368162060027798,5.4346699714660645,56926.0,0.0,0.0
FIHO12.MX,2021-05-18,5.425168921152189,5.558185194278098,5.425168921152189,5.491677284240723,103902.0,0.0,0.0
FIHO12.MX,2021-05-19,5.491677772610142,5.605691731142926,5.491677772610142,5.577188014984131,20036377.0,0.0,0.0
FIHO12.MX,2021-05-20,5.558184920102849,5.605690956115723,5.558184920102849,5.605690956115723,91236.0,0.0,0.0
FIHO12.MX,2021-05-21,5.605690956115723,5.605690956115723,5.520180272513004,5.605690956115723,274110.0,0.0,0.0
FIHO12.MX,2021-05-24,5.586689472198486,5.605691798850133,5.586689472198486,5.586689472198486,26385.0,0.0,0.0
FIHO12.MX,2021-05-25,5.586689039673872,5.605691364854348,5.5106797389519695,5.596189975738525,83635.0,0.0,0.0
FIHO12.MX,2021-05-26,5.558185755695415,5.605691798850133,5.539183429043768,5.586689472198486,101167.0,0.0,0.0
FIHO12.MX,2021-05-27,5.605691207060942,5.605691207060942,5.510679583833025,5.567686557769775,835495.0,0.0,0.0
FIHO12.MX,2021-05-28,5.567686308525878,5.605690956115723,5.548683984730956,5.605690956115723,125245.0,0.0,0.0
FIHO12.MX,2021-05-31,5.605690913957717,6.099751781961213,5.567686266653689,5.757709503173828,131248.0,0.0,0.0
FIHO12.MX,2021-06-01,5.795714287746705,5.852721260052931,5.634194306353493,5.700702667236328,230129.0,0.0,0.0
FIHO12.MX,2021-06-02,5.643695762775303,5.700702735766833,5.596189725423453,5.634194374084473,97267.0,0.0,0.0
FIHO12.MX,2021-06-03,5.52018007308002,5.66269772291863,5.52018007308002,5.653196334838867,4370868.0,0.0,0.0
FIHO12.MX,2021-06-04,5.824218372887148,5.852721634337488,5.681700706481934,5.681700706481934,21974.0,0.0,0.0
FIHO12.MX,2021-06-07,5.719705369401179,5.8432207107543945,5.719705369401179,5.8432207107543945,65148.0,0.0,0.0
FIHO12.MX,2021-06-08,5.843220460014972,5.890726044846107,5.71020418821618,5.881225109100342,143816.0,0.0,0.0
FIHO12.MX,2021-06-09,5.890726089477539,6.014241426466388,5.852721440104225,5.890726089477539,1061468.0,0.0,0.0
FIHO12.MX,2021-06-10,6.0047403961028305,6.099752018040139,5.8907259967269106,6.033243656158447,273891.0,0.0,0.0
FIHO12.MX,2021-06-11,6.09975185581337,6.09975185581337,5.8907258400593205,5.928730487823486,323811.0,0.0,0.0
FIHO12.MX,2021-06-14,6.033243267553315,6.033243267553315,5.890725617301432,5.966735363006592,108179.0,0.0,0.0
FIHO12.MX,2021-06-15,5.9097281190518505,6.03324344987275,5.890725795314107,5.919229507446289,36558.0,0.0,0.0
FIHO12.MX,2021-06-16,5.909728524221976,6.080749902638003,5.890726199181437,5.985738277435303,50698.0,0.0,0.0
FIHO12.MX,2021-06-17,5.900227588227289,6.023742927516383,5.900227588227289,5.985738277435303,20200.0,0.0,0.0
FIHO12.MX,2021-06-18,5.9667359677296785,6.023742942997811,5.510679712533454,5.672199249267578,509224.0,0.0,0.0
FIHO12.MX,2021-06-21,5.767211230551398,5.966735867152184,5.748208905782331,5.814716815948486,159822.0,0.0,0.0
FIHO12.MX,2021-06-22,5.890726184108977,5.890726184108977,5.79571455914938,5.824218273162842,33814.0,0.0,0.0
FIHO12.MX,2021-06-23,5.8242181159885975,5.938232062863296,5.700702780348764,5.719705104827881,658697.0,0.0,0.0
FIHO12.MX,2021-06-24,5.596189836048063,5.73870749786973,5.577187511341918,5.729206562042236,126572.0,0.0,0.0
FIHO12.MX,2021-06-25,5.738707015352257,5.7862130496488335,5.5486837842681895,5.653196334838867,445495.0,0.0,0.0
FIHO12.MX,2021-06-28,5.700702169667119,5.748208202301454,5.4156668799633225,5.463172912597656,244420.0,0.0,0.0
FIHO12.MX,2021-06-29,5.491677034848023,5.634194237342378,5.434669610188917,5.52968168258667,161568.0,0.0,0.0
FIHO12.MX,2021-06-30,5.586688652312034,5.6817002716266325,5.425168672951648,5.453671932220459,485830.0,0.0,0.0
FIHO12.MX,2021-07-01,5.491677413771494,5.700702990756726,5.491677413771494,5.596189975738525,100404.0,0.0,0.0
FIHO12.MX,2021-07-02,5.482175533253786,5.586688538903829,5.482175533253786,5.510679244995117,97977.0,0.0,0.0
FIHO12.MX,2021-07-05,5.510679043289711,5.558184623718262,5.510679043289711,5.558184623718262,20656.0,0.0,0.0
FIHO12.MX,2021-07-06,5.558185144247721,5.757709778666201,5.539182819686492,5.643695831298828,130807.0,0.0,0.0
FIHO12.MX,2021-07-07,5.529681772810425,5.757709662962865,5.529681772810425,5.624693393707275,542410.0,0.0,0.0
FIHO12.MX,2021-07-08,5.539182596307927,5.6246932799106455,5.539182596307927,5.605690956115723,352246.0,0.0,0.0
FIHO12.MX,2021-07-09,5.634194442492636,5.700702804982514,5.60569118217637,5.643695831298828,432922.0,0.0,0.0
FIHO12.MX,2021-07-12,5.700702598483993,5.795714217848498,5.643695626865289,5.691201210021973,101645.0,0.0,0.0
FIHO12.MX,2021-07-13,5.672199091615094,5.681700480421286,5.643695831298828,5.643695831298828,6556.0,0.0,0.0
FIHO12.MX,2021-07-14,5.643695671619169,5.643695671619169,5.5106794034540565,5.539182662963867,19333.0,0.0,0.0
FIHO12.MX,2021-07-15,5.510679849270799,5.70070310487965,5.510679849270799,5.615192413330078,30754.0,0.0,0.0
FIHO12.MX,2021-07-16,5.60569139246843,5.60569139246843,5.520180702209473,5.520180702209473,12165.0,0.0,0.0
FIHO12.MX,2021-07-19,5.596189845410483,5.605691234305031,5.396665209136575,5.415667533874512,178348.0,0.0,0.0
FIHO12.MX,2021-07-20,5.444171387989844,5.501178363674675,5.311155111391904,5.358660697937012,147519.0,0.0,0.0
FIHO12.MX,2021-07-21,5.396665388729074,5.520180730161633,5.320656087247861,5.44417142868042,30035.0,0.0,0.0
FIHO12.MX,2021-07-22,5.510679244995117,5.558184827162497,5.463173209776608,5.510679244995117,9367.0,0.0,0.0
FIHO12.MX,2021-07-23,5.510679540295123,5.510679540295123,5.425168853540009,5.482175827026367,17038.0,0.0,0.0
FIHO12.MX,2021-07-26,5.482175332591691,5.596189269281547,5.415666976330386,5.558184623718262,493647.0,0.0,0.0
FIHO12.MX,2021-07-27,5.586688882415358,5.586688882415358,5.539182844275822,5.567686557769775,53908.0,0.0,0.0
FIHO12.MX,2021-07-28,5.558185168921406,5.700702830288858,5.558185168921406,5.567686557769775,300078.0,0.0,0.0
FIHO12.MX,2021-07-29,5.558185525525595,5.577187851390337,5.3301576151486945,5.38716459274292,121947.0,0.0,0.0
FIHO12.MX,2021-07-30,5.425168858626483,5.43466979435754,5.225644224711584,5.2446465492248535,76702.0,0.0,0.0
FIHO12.MX,2021-08-02,5.301653522764659,5.330157236060139,5.178138186902836,5.2446465492248535,195991.0,0.0,0.0
FIHO12.MX,2021-08-03,5.301653861999512,5.377663164916164,5.301653861999512,5.301653861999512,16041.0,0.0,0.0
FIHO12.MX,2021-08-04,5.425168809272594,5.558185079655398,5.330157187570591,5.47267484664917,286964.0,0.0,0.0
FIHO12.MX,2021-08-05,5.4631733206774875,5.4821756445404075,5.339657989042941,5.453671932220459,174472.0,0.0,0.0
FIHO12.MX,2021-08-06,5.453672000858205,5.947733333614451,5.444171065332739,5.700702667236328,804865.0,0.0,0.0
FIHO12.MX,2021-08-09,5.691201186667305,5.691201186667305,5.558184920102849,5.605690956115723,2590940.0,0.0,0.0
FIHO12.MX,2021-08-10,5.605690978063962,5.653196561211701,5.510679358717347,5.52968168258667,1653402.0,0.0,0.0
FIHO12.MX,2021-08-11,5.520180519630239,5.681700505643275,5.520180519630239,5.567686557769775,134405.0,0.0,0.0
FIHO12.MX,2021-08-12,5.520180272513004,5.643695603705567,5.520180272513004,5.605690956115723,99389.0,0.0,0.0
FIHO12.MX,2021-08-13,5.681700480421286,5.681700480421286,5.520180495125263,5.643695831298828,104459.0,0.0,0.0
FIHO12.MX,2021-08-16,5.5866886541946394,5.596189589603732,5.4726747109787,5.52968168258667,234512.0,0.0,0.0
FIHO12.MX,2021-08-17,5.472675088591018,5.605691364854348,5.472675088591018,5.596189975738525,172351.0,0.0,0.0
FIHO12.MX,2021-08-18,5.586688838276934,5.681700460754197,5.415667464766706,5.482175827026367,269436.0,0.0,0.0
FIHO12.MX,2021-08-19,5.510679495329971,5.558185079655398,5.43466974491722,5.47267484664917,121160.0,0.0,0.0
FIHO12.MX,2021-08-20,5.43466974491722,5.634194377017001,5.43466974491722,5.47267484664917,203730.0,0.0,0.0
FIHO12.MX,2021-08-23,5.482175966020571,5.510679680012005,5.358660627142964,5.425168991088867,260151.0,0.0,0.0
FIHO12.MX,2021-08-24,5.4251686535383925,5.681700251295412,5.4251686535383925,5.605690956115723,141260.0,0.0,0.0
FIHO12.MX,2021-08-25,5.605690869998566,5.805215493305631,5.605690869998566,5.748208522796631,71468.0,0.0,0.0
FIHO12.MX,2021-08-26,5.757709773047314,5.9002274336430265,5.757709773047314,5.881225109100342,118232.0,0.0,0.0
FIHO12.MX,2021-08-27,5.881225040601845,5.985738050894927,5.7482087703522895,5.947733402252197,103611.0,0.0,0.0
FIHO12.MX,2021-08-30,5.843220521578208,6.07124841849289,5.843220521578208,6.05224609375,185578.0,0.0,0.0
FIHO12.MX,2021-08-31,6.061746878178945,6.2517701066590226,6.052245490229385,6.185262203216553,271092.0,0.0,0.0
FIHO12.MX,2021-09-01,6.213765893476832,6.365784486842262,6.213765893476832,6.337281227111816,102714.0,0.0,0.0
FIHO12.MX,2021-09-02,6.356283155513169,6.413290124475708,6.061746922681159,6.19476318359375,129352.0,0.0,0.0
FIHO12.MX,2021-09-03,6.213765735090538,6.270772706149491,6.175761087717904,6.2327680587768555,268875.0,0.0,0.0
FIHO12.MX,2021-09-06,6.2327680587768555,6.365784324581078,6.175761087717904,6.2327680587768555,86683.0,0.0,0.0
FIHO12.MX,2021-09-07,6.232768508908393,6.318279198197983,6.185262922787304,6.308777809143066,107830.0,0.0,0.0
FIHO12.MX,2021-09-08,6.31827945187674,6.346782714083565,6.232768759153897,6.270773410797119,90261.0,0.0,0.0
FIHO12.MX,2021-09-09,6.270773241646242,6.270773241646242,6.033243948757739,6.080749988555908,104684.0,0.0,0.0
FIHO12.MX,2021-09-10,6.16625978793316,6.175761176438382,6.080749556641865,6.090250492095947,24848.0,0.0,0.0
FIHO12.MX,2021-09-13,6.137757107122251,6.137757107122251,6.023743152618408,6.023743152618408,5073.0,0.0,0.0
FIHO12.MX,2021-09-14,6.033243685258879,6.033243685258879,5.672199067104513,5.719705104827881,121003.0,0.0,0.0
FIHO12.MX,2021-09-15,5.748208861701255,5.985738146018643,5.748208861701255,5.805215835571289,147429.0,0.0,0.0
FIHO12.MX,2021-09-17,5.928730693931477,5.966735796068,5.73870744850463,5.881225109100342,262234.0,0.0,0.0
FIHO12.MX,2021-09-20,5.85272151829563,5.85272151829563,5.6246936190093315,5.662698268890381,92303.0,0.0,0.0
FIHO12.MX,2021-09-21,5.624693908134408,5.710204601287842,5.60569158221711,5.710204601287842,64983.0,0.0,0.0
FIHO12.MX,2021-09-22,5.681700567858452,5.7672112562255045,5.681700567858452,5.738707542419434,35818.0,0.0,0.0
FIHO12.MX,2021-09-23,5.729206606518184,5.795714516980415,5.729206606518184,5.738707542419434,19684.0,0.0,0.0
FIHO12.MX,2021-09-24,5.73870744850463,5.890726044846107,5.605691176705837,5.881225109100342,71956.0,0.0,0.0
FIHO12.MX,2021-09-27,5.824218230786487,5.900227530201129,5.710204281664523,5.738707542419434,82695.0,0.0,0.0
FIHO12.MX,2021-09-28,5.833719193355106,5.9857382459304675,5.653196879894537,5.662698268890381,91909.0,0.0,0.0
FIHO12.MX,2021-09-29,5.691200854659552,5.8812245345744945,5.672198531973169,5.786212921142578,108159.0,0.0,0.0
FIHO12.MX,2021-09-30,5.7862134426829295,5.795714378356934,5.6056911343653555,5.795714378356934,166046.0,0.0,0.0
FIHO12.MX,2021-10-01,5.795714507869377,5.976236820220947,5.795714507869377,5.976236820220947,60359.0,0.0,0.0
FIHO12.MX,2021-10-04,5.966735585755746,6.01424116891243,5.653196562276171,5.691201210021973,78839.0,0.0,0.0
FIHO12.MX,2021-10-05,5.681700505643275,5.681700505643275,5.567686557769775,5.567686557769775,75114.0,0.0,0.0
FIHO12.MX,2021-10-06,5.558185168921406,5.596189818212572,5.463173545693489,5.567686557769775,84578.0,0.0,0.0
FIHO12.MX,2021-10-07,5.586688979920943,5.586688979920943,5.178138313333653,5.425168991088867,409005.0,0.0,0.0
FIHO12.MX,2021-10-08,5.425169035425384,5.453672296598593,5.368162060027798,5.4346699714660645,98433.0,0.0,0.0
FIHO12.MX,2021-10-11,5.41566728449462,5.501177968403327,5.41566728449462,5.453671932220459,198261.0,0.0,0.0
FIHO12.MX,2021-10-12,5.453671932220459,5.453671932220459,5.406166349088728,5.453671932220459,105149.0,0.0,0.0
FIHO12.MX,2021-10-13,5.4346699714660645,5.4346699714660645,5.415667646333536,5.4346699714660645,103267.0,0.0,0.0
FIHO12.MX,2021-10-14,5.453672045833163,5.596189704299605,5.4251687859705635,5.548684120178223,89485.0,0.0,0.0
FIHO12.MX,2021-10-15,5.463173570616735,5.596189843742644,5.415667532260473,5.491677284240723,395277.0,0.0,0.0
FIHO12.MX,2021-10-18,5.491676852686819,5.548683822403843,5.482175464541753,5.501177787780762,56210.0,0.0,0.0
FIHO12.MX,2021-10-19,5.501178221720803,5.501178221720803,5.37766288439864,5.415667533874512,35020.0,0.0,0.0
FIHO12.MX,2021-10-20,5.368161564099689,5.368161564099689,5.2256439122463805,5.349159240722656,166788.0,0.0,0.0
FIHO12.MX,2021-10-21,5.273149917693688,5.415667115698012,5.1021285552067015,5.187639236450195,580890.0,0.0,0.0
